github.com/AlDanial/cloc v 2.06  T=1.45 s (593.1 files/s, 232762.0 lines/s)
----------------------------------------------------------------------------------------------------------------------------------------------------
File                                                                                                             blank        comment           code
./_legacy/examples/applications/README.txt                                                                           2              0              5
./_legacy/sklearn/tests/test_check_build.py                                                                          5              5              5
./_legacy/sklearn/utils/_arpack.py                                                                                   7             21              5
./_legacy/sklearn/utils/_fast_dict.pxd                                                                               6              8              5
./_legacy/sklearn/utils/murmurhash.pxd                                                                               4             12              5
./_legacy/doc/install_instructions_conda.rst                                                                         5              7              4
./_legacy/examples/bicluster/README.txt                                                                              2              0              4
./_legacy/examples/calibration/README.txt                                                                            2              0              4
./_legacy/examples/classification/README.txt                                                                         2              0              4
./_legacy/examples/cluster/README.txt                                                                                2              0              4
./_legacy/examples/compose/README.txt                                                                                2              0              4
./_legacy/examples/covariance/README.txt                                                                             2              0              4
./_legacy/examples/cross_decomposition/README.txt                                                                    2              0              4
./_legacy/examples/datasets/README.txt                                                                               2              0              4
./_legacy/examples/decomposition/README.txt                                                                          2              0              4
./_legacy/examples/developing_estimators/README.txt                                                                  2              0              4
./_legacy/examples/ensemble/README.txt                                                                               2              0              4
./_legacy/examples/feature_selection/README.txt                                                                      2              0              4
./_legacy/examples/frozen/README.txt                                                                                 2              0              4
./_legacy/examples/gaussian_process/README.txt                                                                       2              0              4
./_legacy/examples/impute/README.txt                                                                                 2              0              4
./_legacy/examples/inspection/README.txt                                                                             2              0              4
./_legacy/examples/kernel_approximation/README.txt                                                                   2              0              4
./_legacy/examples/linear_model/README.txt                                                                           2              0              4
./_legacy/examples/manifold/README.txt                                                                               2              0              4
./_legacy/examples/miscellaneous/README.txt                                                                          2              0              4
./_legacy/examples/mixture/README.txt                                                                                2              0              4
./_legacy/examples/model_selection/README.txt                                                                        2              0              4
./_legacy/examples/multiclass/README.txt                                                                             2              0              4
./_legacy/examples/multioutput/README.txt                                                                            2              0              4
./_legacy/examples/neighbors/README.txt                                                                              2              0              4
./_legacy/examples/neural_networks/README.txt                                                                        2              0              4
./_legacy/examples/preprocessing/README.txt                                                                          2              0              4
./_legacy/examples/release_highlights/README.txt                                                                     2              0              4
./_legacy/examples/semi_supervised/README.txt                                                                        2              0              4
./_legacy/examples/svm/README.txt                                                                                    2              0              4
./_legacy/examples/text/README.txt                                                                                   2              0              4
./_legacy/examples/tree/README.txt                                                                                   2              0              4
./_legacy/sklearn/experimental/enable_iterative_imputer.py                                                           6             13              4
./_legacy/sklearn/gaussian_process/__init__.py                                                                       3              3              4
./_legacy/doc/computing.rst                                                                                          2              5              3
./_legacy/doc/developers/index.rst                                                                                   3             14              3
./_legacy/doc/dispatching.rst                                                                                        2              3              3
./_legacy/doc/user_guide.rst                                                                                         3             18              3
./_legacy/doc/whats_new.rst                                                                                          7             30              3
./_legacy/sklearn/mixture/__init__.py                                                                                3              3              3
./_legacy/sklearn/neural_network/__init__.py                                                                         3              3              3
./_legacy/sklearn/semi_supervised/__init__.py                                                                        4              6              3
./src/wildlife/_version.py                                                                                           4              9              3
./_legacy/doc/model_selection.rst                                                                                    3              8              2
./_legacy/doc/modules/pipeline.rst                                                                                   3              5              2
./_legacy/doc/supervised_learning.rst                                                                                3             20              2
./_legacy/doc/unsupervised_learning.rst                                                                              3             12              2
./_legacy/sklearn/__check_build/_check_build.pyx                                                                     0              0              2
./_legacy/sklearn/cross_decomposition/__init__.py                                                                    3              3              2
./_legacy/sklearn/externals/conftest.py                                                                              0              4              2
./_legacy/sklearn/frozen/__init__.py                                                                                 2              2              2
./_legacy/doc/communication_team_emeritus.rst                                                                        0              0              1
./_legacy/doc/contributor_experience_team_emeritus.rst                                                               0              0              1
./_legacy/sklearn/externals/_array_api_compat_vendor.py                                                              1              3              1
./_legacy/doc/communication_team.rst                                                                                 1             15              0
./_legacy/doc/contributor_experience_team.rst                                                                        1             47              0
./_legacy/doc/documentation_team.rst                                                                                 1             23              0
./_legacy/doc/maintainers.rst                                                                                        1             83              0
./_legacy/doc/whats_new/_contributors.rst                                                                           85             96              0
./_legacy/sklearn/_distributor_init.py                                                                               4              9              0
./_legacy/sklearn/experimental/__init__.py                                                                           3              7              0
./_legacy/sklearn/externals/__init__.py                                                                              2              3              0
./tests/__init__.py                                                                                                  0              1              0
----------------------------------------------------------------------------------------------------------------------------------------------------
SUM:                                                                                                             60146         112575         165204
----------------------------------------------------------------------------------------------------------------------------------------------------
